destino;codigo_aerolinea;id_vuelo;hora_programada;retraso;anio;mes;dia;hora;grados;velocidad_viento;rachas_viento;lluvia;nubes;humedad;presion
Melilla;LA;LA1710;11.15;No;2019;11;25;11.00;10;12;18;0;70;86;6
Tangier;AA;AA8520;11.15;No;2019;11;25;11.00;10;12;18;0;70;86;6
Tangier;BA;BA7270;11.15;No;2019;11;25;11.00;10;12;18;0;70;86;6
Tangier;IB;IB8796;11.15;No;2019;11;25;11.00;10;12;18;0;70;86;6
Moscow;SU;SU2501;11.20;No;2019;11;25;11.00;10;12;18;0;70;86;6
Moscow;AR;AR7382;11.20;No;2019;11;25;11.00;10;12;18;0;70;86;6
Moscow;UX;UX3285;11.20;No;2019;11;25;11.00;10;12;18;0;70;86;6
Lanzarote;I2;I23856;11.25;No;2019;11;25;11.00;10;12;18;0;70;86;6
Lanzarote;AA;AA8770;11.25;No;2019;11;25;11.00;10;12;18;0;70;86;6
Lanzarote;BA;BA7226;11.25;No;2019;11;25;11.00;10;12;18;0;70;86;6
Lanzarote;IB;IB3856;11.25;No;2019;11;25;11.00;10;12;18;0;70;86;6
Rome;AZ;AZ61;11.25;Si;2019;11;25;11.00;10;12;18;0;70;86;6
Rome;AR;AR7206;11.25;Si;2019;11;25;11.00;10;12;18;0;70;86;6
Rome;EY;EY2955;11.25;Si;2019;11;25;11.00;10;12;18;0;70;86;6
Rome;FB;FB1724;11.25;Si;2019;11;25;11.00;10;12;18;0;70;86;6
Rome;JU;JU7287;11.25;Si;2019;11;25;11.00;10;12;18;0;70;86;6
Rome;KE;KE6302;11.25;Si;2019;11;25;11.00;10;12;18;0;70;86;6
Rome;MU;MU8198;11.25;Si;2019;11;25;11.00;10;12;18;0;70;86;6
Rome;SV;SV6242;11.25;Si;2019;11;25;11.00;10;12;18;0;70;86;6
Rome;UX;UX3117;11.25;Si;2019;11;25;11.00;10;12;18;0;70;86;6
Rome;IB;IB3232;11.25;Si;2019;11;25;11.00;10;12;18;0;70;86;6
La Coruna;IB;IB512;11.25;No;2019;11;25;11.00;10;12;18;0;70;86;6
La Coruna;AA;AA8717;11.25;No;2019;11;25;11.00;10;12;18;0;70;86;6
La Coruna;AV;AV6038;11.25;No;2019;11;25;11.00;10;12;18;0;70;86;6
La Coruna;BA;BA7104;11.25;No;2019;11;25;11.00;10;12;18;0;70;86;6
La Coruna;QR;QR6890;11.25;No;2019;11;25;11.00;10;12;18;0;70;86;6
Lisbon;IB;IB3110;11.25;No;2019;11;25;11.00;10;12;18;0;70;86;6
Lisbon;AA;AA8695;11.25;No;2019;11;25;11.00;10;12;18;0;70;86;6
Lisbon;QR;QR6874;11.25;No;2019;11;25;11.00;10;12;18;0;70;86;6
Palma Mallorca;I2;I23914;11.25;No;2019;11;25;11.00;10;12;18;0;70;86;6
Palma Mallorca;AA;AA8687;11.25;No;2019;11;25;11.00;10;12;18;0;70;86;6
Palma Mallorca;AV;AV6112;11.25;No;2019;11;25;11.00;10;12;18;0;70;86;6
Palma Mallorca;BA;BA7158;11.25;No;2019;11;25;11.00;10;12;18;0;70;86;6
Palma Mallorca;IB;IB3914;11.25;No;2019;11;25;11.00;10;12;18;0;70;86;6
Toulouse;AA;AA8536;11.25;No;2019;11;25;11.00;10;12;18;0;70;86;6
Toulouse;IB;IB8738;11.25;No;2019;11;25;11.00;10;12;18;0;70;86;6
Puerto del Rosario;I2;I23906;11.30;No;2019;11;25;11.00;10;12;18;0;70;86;6
Puerto del Rosario;AA;AA8774;11.30;No;2019;11;25;11.00;10;12;18;0;70;86;6
Puerto del Rosario;BA;BA7166;11.30;No;2019;11;25;11.00;10;12;18;0;70;86;6
Puerto del Rosario;IB;IB3906;11.30;No;2019;11;25;11.00;10;12;18;0;70;86;6
Geneva;IB;IB3490;11.30;No;2019;11;25;11.00;10;12;18;0;70;86;6
Geneva;AA;AA8678;11.30;No;2019;11;25;11.00;10;12;18;0;70;86;6
Tenerife;I2;I23946;11.30;No;2019;11;25;11.00;10;12;18;0;70;86;6
Tenerife;AA;AA8658;11.30;No;2019;11;25;11.00;10;12;18;0;70;86;6
Tenerife;BA;BA7090;11.30;No;2019;11;25;11.00;10;12;18;0;70;86;6
Tenerife;IB;IB3946;11.30;No;2019;11;25;11.00;10;12;18;0;70;86;6
Tenerife;QR;QR6546;11.30;No;2019;11;25;11.00;10;12;18;0;70;86;6
Tenerife;I2;I23910;11.30;No;2019;11;25;11.00;10;12;18;0;70;86;6
Tenerife;AA;AA8706;11.30;No;2019;11;25;11.00;10;12;18;0;70;86;6
Tenerife;IB;IB3910;11.30;No;2019;11;25;11.00;10;12;18;0;70;86;6
Barcelona;IB;IB1130;11.35;No;2019;11;25;11.00;10;12;18;0;70;86;6
Barcelona;AA;AA8693;11.35;No;2019;11;25;11.00;10;12;18;0;70;86;6
Copenhagen;I2;I23730;11.35;No;2019;11;25;11.00;10;12;18;0;70;86;6
Copenhagen;IB;IB3730;11.35;No;2019;11;25;11.00;10;12;18;0;70;86;6
London;U2;U28276;11.35;No;2019;11;25;11.00;10;12;18;0;70;86;6
Porto;IB;IB3092;11.35;No;2019;11;25;11.00;10;12;18;0;70;86;6
Porto;AA;AA8795;11.35;No;2019;11;25;11.00;10;12;18;0;70;86;6
Porto;BA;BA7100;11.35;No;2019;11;25;11.00;10;12;18;0;70;86;6
Porto;QR;QR6900;11.35;No;2019;11;25;11.00;10;12;18;0;70;86;6
Chicago;IB;IB6275;11.35;No;2019;11;25;11.00;10;12;18;0;70;86;6
Chicago;AA;AA8654;11.35;No;2019;11;25;11.00;10;12;18;0;70;86;6
Chicago;AY;AY5659;11.35;No;2019;11;25;11.00;10;12;18;0;70;86;6
Chicago;BA;BA4271;11.35;No;2019;11;25;11.00;10;12;18;0;70;86;6
San Jose;IB;IB6317;11.35;No;2019;11;25;11.00;10;12;18;0;70;86;6
San Jose;BA;BA4217;11.35;No;2019;11;25;11.00;10;12;18;0;70;86;6
Algiers;IB;IB8804;11.40;No;2019;11;25;11.00;10;12;18;0;70;86;6
Asturias;IB;IB488;11.40;No;2019;11;25;11.00;10;12;18;0;70;86;6
Asturias;AA;AA8715;11.40;No;2019;11;25;11.00;10;12;18;0;70;86;6
Asturias;AV;AV6054;11.40;No;2019;11;25;11.00;10;12;18;0;70;86;6
Asturias;BA;BA7172;11.40;No;2019;11;25;11.00;10;12;18;0;70;86;6
Asturias;QR;QR6598;11.40;No;2019;11;25;11.00;10;12;18;0;70;86;6
Santiago De Compostela;I2;I23874;11.40;No;2019;11;25;11.00;10;12;18;0;70;86;6
Santiago De Compostela;AA;AA8844;11.40;No;2019;11;25;11.00;10;12;18;0;70;86;6
Santiago De Compostela;AV;AV6124;11.40;No;2019;11;25;11.00;10;12;18;0;70;86;6
Santiago De Compostela;BA;BA7130;11.40;No;2019;11;25;11.00;10;12;18;0;70;86;6
Santiago De Compostela;IB;IB3874;11.40;No;2019;11;25;11.00;10;12;18;0;70;86;6
Santander;IB;IB554;11.40;No;2019;11;25;11.00;10;12;18;0;70;86;6
Santander;AA;AA8836;11.40;No;2019;11;25;11.00;10;12;18;0;70;86;6
Santander;BA;BA7214;11.40;No;2019;11;25;11.00;10;12;18;0;70;86;6
Santander;QR;QR6539;11.40;No;2019;11;25;11.00;10;12;18;0;70;86;6
Sevilla;I2;I23950;11.40;No;2019;11;25;11.00;10;12;18;0;70;86;6
Sevilla;IB;IB3950;11.40;No;2019;11;25;11.00;10;12;18;0;70;86;6
Vigo;IB;IB532;11.40;No;2019;11;25;11.00;10;12;18;0;70;86;6
Vigo;AA;AA8711;11.40;No;2019;11;25;11.00;10;12;18;0;70;86;6
Vigo;AV;AV6088;11.40;No;2019;11;25;11.00;10;12;18;0;70;86;6
Vigo;BA;BA7206;11.40;No;2019;11;25;11.00;10;12;18;0;70;86;6
Vigo;QR;QR6983;11.40;No;2019;11;25;11.00;10;12;18;0;70;86;6
Jerez De La Frontera;IB;IB410;11.40;No;2019;11;25;11.00;10;12;18;0;70;86;6
Jerez De La Frontera;AA;AA8643;11.40;No;2019;11;25;11.00;10;12;18;0;70;86;6
Jerez De La Frontera;QR;QR6852;11.40;No;2019;11;25;11.00;10;12;18;0;70;86;6
Dublin;EI;EI593;11.45;Si;2019;11;25;11.00;10;12;18;0;70;86;6
Dublin;BA;BA8959;11.45;Si;2019;11;25;11.00;10;12;18;0;70;86;6
Dublin;EY;EY7946;11.45;Si;2019;11;25;11.00;10;12;18;0;70;86;6
Santo Domingo;IB;IB6501;11.45;No;2019;11;25;11.00;10;12;18;0;70;86;6
Santo Domingo;BA;BA4295;11.45;No;2019;11;25;11.00;10;12;18;0;70;86;6
Santo Domingo;LY;LY9213;11.45;No;2019;11;25;11.00;10;12;18;0;70;86;6
Santo Domingo;QR;QR5054;11.45;No;2019;11;25;11.00;10;12;18;0;70;86;6
Santa Cruz De La Palma;I2;I23842;11.45;No;2019;11;25;11.00;10;12;18;0;70;86;6
Santa Cruz De La Palma;AA;AA8683;11.45;No;2019;11;25;11.00;10;12;18;0;70;86;6
Santa Cruz De La Palma;BA;BA7236;11.45;No;2019;11;25;11.00;10;12;18;0;70;86;6
Santa Cruz De La Palma;IB;IB3842;11.45;No;2019;11;25;11.00;10;12;18;0;70;86;6
Rio De Janeiro;IB;IB6025;11.50;No;2019;11;25;11.00;10;12;18;0;70;86;6
Rio De Janeiro;BA;BA4209;11.50;No;2019;11;25;11.00;10;12;18;0;70;86;6
Rio De Janeiro;LA;LA7123;11.50;No;2019;11;25;11.00;10;12;18;0;70;86;6
Rio De Janeiro;LY;LY9203;11.50;No;2019;11;25;11.00;10;12;18;0;70;86;6
Rio De Janeiro;QR;QR5060;11.50;No;2019;11;25;11.00;10;12;18;0;70;86;6
Milan;FR;FR2759;11.50;Si;2019;11;25;11.00;10;12;18;0;70;86;6
Paris;IB;IB3406;11.50;No;2019;11;25;11.00;10;12;18;0;70;86;6
Paris;AA;AA8698;11.50;No;2019;11;25;11.00;10;12;18;0;70;86;6
Pamplona;AA;AA8547;11.50;No;2019;11;25;11.00;10;12;18;0;70;86;6
Pamplona;BA;BA7216;11.50;No;2019;11;25;11.00;10;12;18;0;70;86;6
Pamplona;IB;IB8846;11.50;No;2019;11;25;11.00;10;12;18;0;70;86;6
Pamplona;QR;QR6856;11.50;No;2019;11;25;11.00;10;12;18;0;70;86;6
Panama City;IB;IB6339;11.50;No;2019;11;25;11.00;10;12;18;0;70;86;6
Panama City;BA;BA4227;11.50;No;2019;11;25;11.00;10;12;18;0;70;86;6
Panama City;CM;CM5881;11.50;No;2019;11;25;11.00;10;12;18;0;70;86;6
Panama City;LY;LY9215;11.50;No;2019;11;25;11.00;10;12;18;0;70;86;6
Panama City;QR;QR5062;11.50;No;2019;11;25;11.00;10;12;18;0;70;86;6
Tenerife;UX;UX9118;11.50;Si;2019;11;25;11.00;10;12;18;0;70;86;6
Tenerife;AF;AF4828;11.50;Si;2019;11;25;11.00;10;12;18;0;70;86;6
Tenerife;DL;DL6748;11.50;Si;2019;11;25;11.00;10;12;18;0;70;86;6
Tenerife;EY;EY4398;11.50;Si;2019;11;25;11.00;10;12;18;0;70;86;6
Tenerife;KL;KL3368;11.50;Si;2019;11;25;11.00;10;12;18;0;70;86;6
Tenerife;SU;SU3683;11.50;Si;2019;11;25;11.00;10;12;18;0;70;86;6
Quito;IB;IB6453;11.50;Si;2019;11;25;11.00;10;12;18;0;70;86;6
Quito;LA;LA5425;11.50;Si;2019;11;25;11.00;10;12;18;0;70;86;6
Malaga;AA;AA8604;11.55;No;2019;11;25;11.00;10;12;18;0;70;86;6
Malaga;IB;IB8946;11.55;No;2019;11;25;11.00;10;12;18;0;70;86;6
Malaga;QR;QR6524;11.55;No;2019;11;25;11.00;10;12;18;0;70;86;6
Barcelona;VY;VY1156;11.55;Si;2019;11;25;11.00;10;12;18;0;70;86;6
Barcelona;IB;IB5868;11.55;Si;2019;11;25;11.00;10;12;18;0;70;86;6
Bilbao;IB;IB426;11.55;No;2019;11;25;11.00;10;12;18;0;70;86;6
Bilbao;AA;AA8712;11.55;No;2019;11;25;11.00;10;12;18;0;70;86;6
Bilbao;AV;AV6032;11.55;No;2019;11;25;11.00;10;12;18;0;70;86;6
Bilbao;BA;BA7238;11.55;No;2019;11;25;11.00;10;12;18;0;70;86;6
Bilbao;LA;LA5421;11.55;No;2019;11;25;11.00;10;12;18;0;70;86;6
Bilbao;QR;QR6965;11.55;No;2019;11;25;11.00;10;12;18;0;70;86;6
Budapest;IB;IB3278;11.55;No;2019;11;25;11.00;10;12;18;0;70;86;6
Alicante;AA;AA8583;12.00;No;2019;11;25;12.00;12;13;20;0;70;82;5
Alicante;IB;IB8860;12.00;No;2019;11;25;12.00;12;13;20;0;70;82;5
Alicante;QR;QR6528;12.00;No;2019;11;25;12.00;12;13;20;0;70;82;5
Bogota;IB;IB6585;12.00;No;2019;11;25;12.00;12;13;20;0;70;82;5
Bogota;BA;BA4231;12.00;No;2019;11;25;12.00;12;13;20;0;70;82;5
Bogota;LA;LA7112;12.00;No;2019;11;25;12.00;12;13;20;0;70;82;5
Bogota;LY;LY9205;12.00;No;2019;11;25;12.00;12;13;20;0;70;82;5
Bogota;QR;QR5050;12.00;No;2019;11;25;12.00;12;13;20;0;70;82;5
Prague;FR;FR2766;12.00;No;2019;11;25;12.00;12;13;20;0;70;82;5
Valencia;AA;AA8539;12.00;No;2019;11;25;12.00;12;13;20;0;70;82;5
Valencia;AV;AV6096;12.00;No;2019;11;25;12.00;12;13;20;0;70;82;5
Valencia;BA;BA7148;12.00;No;2019;11;25;12.00;12;13;20;0;70;82;5
Valencia;IB;IB8874;12.00;No;2019;11;25;12.00;12;13;20;0;70;82;5
Valencia;QR;QR6882;12.00;No;2019;11;25;12.00;12;13;20;0;70;82;5
Munich;LH;LH1801;12.05;No;2019;11;25;12.00;12;13;20;0;70;82;5
Munich;AC;AC9425;12.05;No;2019;11;25;12.00;12;13;20;0;70;82;5
Munich;AV;AV6516;12.05;No;2019;11;25;12.00;12;13;20;0;70;82;5
Munich;OS;OS7452;12.05;No;2019;11;25;12.00;12;13;20;0;70;82;5
Munich;SK;SK3341;12.05;No;2019;11;25;12.00;12;13;20;0;70;82;5
Prague;IB;IB3148;12.05;No;2019;11;25;12.00;12;13;20;0;70;82;5
Prague;AA;AA8739;12.05;No;2019;11;25;12.00;12;13;20;0;70;82;5
Prague;OK;OK4705;12.05;No;2019;11;25;12.00;12;13;20;0;70;82;5
Guatemala City;IB;IB6341;12.10;Si;2019;11;25;12.00;12;13;20;0;70;82;5
Guatemala City;BA;BA4219;12.10;Si;2019;11;25;12.00;12;13;20;0;70;82;5
Lisbon;EY;EY1516;12.10;No;2019;11;25;12.00;12;13;20;0;70;82;5
Lisbon;LY;LY9035;12.10;No;2019;11;25;12.00;12;13;20;0;70;82;5
Lisbon;S4;S48034;12.10;No;2019;11;25;12.00;12;13;20;0;70;82;5
Istanbul;TK;TK1858;12.15;No;2019;11;25;12.00;12;13;20;0;70;82;5
Istanbul;AV;AV6610;12.15;No;2019;11;25;12.00;12;13;20;0;70;82;5
Istanbul;HY;HY7288;12.15;No;2019;11;25;12.00;12;13;20;0;70;82;5
Istanbul;UX;UX3901;12.15;No;2019;11;25;12.00;12;13;20;0;70;82;5
Bucharest;RO;RO416;12.15;No;2019;11;25;12.00;12;13;20;0;70;82;5
Bucharest;UX;UX3703;12.15;No;2019;11;25;12.00;12;13;20;0;70;82;5
Tel Aviv-Yafo;LY;LY396;12.15;No;2019;11;25;12.00;12;13;20;0;70;82;5
Tel Aviv-Yafo;AA;AA8392;12.15;No;2019;11;25;12.00;12;13;20;0;70;82;5
Tel Aviv-Yafo;AM;AM7859;12.15;No;2019;11;25;12.00;12;13;20;0;70;82;5
Tel Aviv-Yafo;AR;AR7872;12.15;No;2019;11;25;12.00;12;13;20;0;70;82;5
Tel Aviv-Yafo;IB;IB2395;12.15;No;2019;11;25;12.00;12;13;20;0;70;82;5
Menorca;AA;AA8564;12.20;No;2019;11;25;12.00;12;13;20;0;70;82;5
Menorca;IB;IB8962;12.20;No;2019;11;25;12.00;12;13;20;0;70;82;5
Menorca;QR;QR6584;12.20;No;2019;11;25;12.00;12;13;20;0;70;82;5
Miami;IB;IB6123;12.20;No;2019;11;25;12.00;12;13;20;0;70;82;5
Miami;AA;AA8637;12.20;No;2019;11;25;12.00;12;13;20;0;70;82;5
Miami;AY;AY5643;12.20;No;2019;11;25;12.00;12;13;20;0;70;82;5
Miami;BA;BA4261;12.20;No;2019;11;25;12.00;12;13;20;0;70;82;5
Marseille;FR;FR5446;12.20;Si;2019;11;25;12.00;12;13;20;0;70;82;5
Boston;IB;IB6165;12.25;No;2019;11;25;12.00;12;13;20;0;70;82;5
Boston;AA;AA8864;12.25;No;2019;11;25;12.00;12;13;20;0;70;82;5
Boston;AY;AY5645;12.25;No;2019;11;25;12.00;12;13;20;0;70;82;5
Boston;BA;BA4263;12.25;No;2019;11;25;12.00;12;13;20;0;70;82;5
Tangier;FR;FR7754;12.25;Si;2019;11;25;12.00;12;13;20;0;70;82;5
New York;IB;IB6251;12.30;No;2019;11;25;12.00;12;13;20;0;70;82;5
New York;AA;AA8645;12.30;No;2019;11;25;12.00;12;13;20;0;70;82;5
New York;AY;AY5653;12.30;No;2019;11;25;12.00;12;13;20;0;70;82;5
New York;BA;BA4267;12.30;No;2019;11;25;12.00;12;13;20;0;70;82;5
London;BA;BA459;12.30;No;2019;11;25;12.00;12;13;20;0;70;82;5
London;AA;AA6279;12.30;No;2019;11;25;12.00;12;13;20;0;70;82;5
London;IB;IB7461;12.30;No;2019;11;25;12.00;12;13;20;0;70;82;5
London;JL;JL7702;12.30;No;2019;11;25;12.00;12;13;20;0;70;82;5
Paris;AF;AF1301;12.35;Si;2019;11;25;12.00;12;13;20;0;70;82;5
Paris;DL;DL8561;12.35;Si;2019;11;25;12.00;12;13;20;0;70;82;5
Paris;KE;KE6474;12.35;Si;2019;11;25;12.00;12;13;20;0;70;82;5
Paris;KK;KK7468;12.35;Si;2019;11;25;12.00;12;13;20;0;70;82;5
Paris;MK;MK9421;12.35;Si;2019;11;25;12.00;12;13;20;0;70;82;5
Paris;MU;MU8634;12.35;Si;2019;11;25;12.00;12;13;20;0;70;82;5
Paris;UU;UU8301;12.35;Si;2019;11;25;12.00;12;13;20;0;70;82;5
Paris;UX;UX2228;12.35;Si;2019;11;25;12.00;12;13;20;0;70;82;5
Brussels;SN;SN3722;12.40;Si;2019;11;25;12.00;12;13;20;0;70;82;5
Brussels;LH;LH5661;12.40;Si;2019;11;25;12.00;12;13;20;0;70;82;5
Almeria;AA;AA8502;12.45;No;2019;11;25;12.00;12;13;20;0;70;82;5
Almeria;IB;IB8918;12.45;No;2019;11;25;12.00;12;13;20;0;70;82;5
Almeria;QR;QR6572;12.45;No;2019;11;25;12.00;12;13;20;0;70;82;5
Las Palmas;I2;I23830;12.45;No;2019;11;25;12.00;12;13;20;0;70;82;5
Las Palmas;AA;AA8741;12.45;No;2019;11;25;12.00;12;13;20;0;70;82;5
Las Palmas;BA;BA7142;12.45;No;2019;11;25;12.00;12;13;20;0;70;82;5
Las Palmas;IB;IB3830;12.45;No;2019;11;25;12.00;12;13;20;0;70;82;5
Las Palmas;QR;QR6860;12.45;No;2019;11;25;12.00;12;13;20;0;70;82;5
London;BA;BA467;12.50;Si;2019;11;25;12.00;12;13;20;0;70;82;5
London;AA;AA6409;12.50;Si;2019;11;25;12.00;12;13;20;0;70;82;5
Ibiza;AF;AF4810;12.55;No;2019;11;25;12.00;12;13;20;0;70;82;5
Ibiza;AZ;AZ2402;12.55;No;2019;11;25;12.00;12;13;20;0;70;82;5
Ibiza;DL;DL6770;12.55;No;2019;11;25;12.00;12;13;20;0;70;82;5
Ibiza;JU;JU7404;12.55;No;2019;11;25;12.00;12;13;20;0;70;82;5
Ibiza;KL;KL3322;12.55;No;2019;11;25;12.00;12;13;20;0;70;82;5
Ibiza;SU;SU3675;12.55;No;2019;11;25;12.00;12;13;20;0;70;82;5
Ibiza;TK;TK9392;12.55;No;2019;11;25;12.00;12;13;20;0;70;82;5
Ibiza;UX;UX6025;12.55;No;2019;11;25;12.00;12;13;20;0;70;82;5
Toronto;AC;AC837;12.55;Si;2019;11;25;12.00;12;13;20;0;70;82;5
Toronto;LH;LH6590;12.55;Si;2019;11;25;12.00;12;13;20;0;70;82;5
Toronto;SN;SN9627;12.55;Si;2019;11;25;12.00;12;13;20;0;70;82;5
Toronto;UA;UA8355;12.55;Si;2019;11;25;12.00;12;13;20;0;70;82;5
Amsterdam;KL;KL1702;13.00;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Amsterdam;CI;CI9390;13.00;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Amsterdam;CZ;CZ7640;13.00;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Amsterdam;DL;DL9502;13.00;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Amsterdam;EY;EY7406;13.00;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Amsterdam;GA;GA9227;13.00;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Amsterdam;MF;MF9738;13.00;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Amsterdam;MU;MU1848;13.00;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Amsterdam;UX;UX3763;13.00;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Melilla;BA;BA7200;13.00;No;2019;11;25;13.00;13;15;22;0;70;78;5
Melilla;IB;IB8292;13.00;No;2019;11;25;13.00;13;15;22;0;70;78;5
Melilla;QR;QR6592;13.00;No;2019;11;25;13.00;13;15;22;0;70;78;5
Philadelphia;AA;AA741;13.00;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Philadelphia;AY;AY5680;13.00;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Philadelphia;BA;BA1606;13.00;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Philadelphia;IB;IB4675;13.00;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Philadelphia;LY;LY8141;13.00;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Lima;IB;IB6659;13.05;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Lima;BA;BA7232;13.05;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Lima;LA;LA5392;13.05;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Lima;LY;LY9219;13.05;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Lima;QR;QR5070;13.05;Si;2019;11;25;13.00;13;15;22;0;70;78;5
London;FR;FR5995;13.05;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Basel, Switzerland / Mulhouse;U2;U21116;13.10;No;2019;11;25;13.00;13;15;22;0;70;78;5
Athens;A3;A3701;13.15;No;2019;11;25;13.00;13;15;22;0;70;78;5
Athens;TP;TP7449;13.15;No;2019;11;25;13.00;13;15;22;0;70;78;5
Barcelona;IB;IB1316;13.15;No;2019;11;25;13.00;13;15;22;0;70;78;5
Mexico City;IB;IB6403;13.15;No;2019;11;25;13.00;13;15;22;0;70;78;5
Mexico City;AY;AY5552;13.15;No;2019;11;25;13.00;13;15;22;0;70;78;5
Mexico City;BA;BA4275;13.15;No;2019;11;25;13.00;13;15;22;0;70;78;5
Mexico City;LY;LY9233;13.15;No;2019;11;25;13.00;13;15;22;0;70;78;5
Mexico City;QR;QR5068;13.15;No;2019;11;25;13.00;13;15;22;0;70;78;5
Rome;UX;UX1045;13.20;No;2019;11;25;13.00;13;15;22;0;70;78;5
Rome;AZ;AZ7105;13.20;No;2019;11;25;13.00;13;15;22;0;70;78;5
Rome;EY;EY4361;13.20;No;2019;11;25;13.00;13;15;22;0;70;78;5
Rome;JU;JU7435;13.20;No;2019;11;25;13.00;13;15;22;0;70;78;5
London;IB;IB3176;13.20;No;2019;11;25;13.00;13;15;22;0;70;78;5
London;AA;AA8817;13.20;No;2019;11;25;13.00;13;15;22;0;70;78;5
London;BA;BA7066;13.20;No;2019;11;25;13.00;13;15;22;0;70;78;5
London;LA;LA5434;13.20;No;2019;11;25;13.00;13;15;22;0;70;78;5
Milan;UX;UX1063;13.20;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Milan;AZ;AZ7099;13.20;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Milan;EY;EY4372;13.20;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Frankfurt;LH;LH1113;13.30;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Frankfurt;AC;AC9177;13.30;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Frankfurt;CA;CA6024;13.30;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Frankfurt;OS;OS7458;13.30;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Frankfurt;SK;SK3586;13.30;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Frankfurt;UA;UA9349;13.30;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Luxor;UJ;UJ1341;13.30;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Rabat;FR;FR5352;13.30;No;2019;11;25;13.00;13;15;22;0;70;78;5
Istanbul;PC;PC1100;13.35;No;2019;11;25;13.00;13;15;22;0;70;78;5
Tenerife;I2;I23940;13.45;No;2019;11;25;13.00;13;15;22;0;70;78;5
Tenerife;IB;IB3940;13.45;No;2019;11;25;13.00;13;15;22;0;70;78;5
Bogota;AV;AV47;13.50;No;2019;11;25;13.00;13;15;22;0;70;78;5
Bogota;EY;EY2606;13.50;No;2019;11;25;13.00;13;15;22;0;70;78;5
San Sebastian;AA;AA8544;13.50;No;2019;11;25;13.00;13;15;22;0;70;78;5
San Sebastian;IB;IB8840;13.50;No;2019;11;25;13.00;13;15;22;0;70;78;5
San Sebastian;QR;QR6542;13.50;No;2019;11;25;13.00;13;15;22;0;70;78;5
Milan;IB;IB3252;13.50;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Milan;AA;AA8753;13.50;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Milan;IG;IG9252;13.50;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Palma Mallorca;UX;UX6067;13.50;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Palma Mallorca;AF;AF4806;13.50;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Palma Mallorca;AZ;AZ2444;13.50;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Palma Mallorca;DL;DL6739;13.50;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Palma Mallorca;JU;JU7396;13.50;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Palma Mallorca;KL;KL3351;13.50;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Palma Mallorca;RO;RO9413;13.50;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Palma Mallorca;SU;SU3681;13.50;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Palma Mallorca;TK;TK9390;13.50;Si;2019;11;25;13.00;13;15;22;0;70;78;5
Puerto del Rosario;FR;FR5468;13.55;No;2019;11;25;13.00;13;15;22;0;70;78;5
Luxembourg;FR;FR5054;14.00;No;2019;11;25;14.00;14;15;23;0;60;74;5
Palma Mallorca;FR;FR2063;14.00;No;2019;11;25;14.00;14;15;23;0;60;74;5
Milan;FR;FR5493;14.05;Si;2019;11;25;14.00;14;15;23;0;60;74;5
Cali;AV;AV15;14.10;No;2019;11;25;14.00;14;15;23;0;60;74;5
Cali;CA;CA5307;14.10;No;2019;11;25;14.00;14;15;23;0;60;74;5
Cali;EY;EY2605;14.10;No;2019;11;25;14.00;14;15;23;0;60;74;5
Cali;TK;TK8469;14.10;No;2019;11;25;14.00;14;15;23;0;60;74;5
